crate_name,input_data,output_data,task_category
slab,"{""code"": ""for (i, &key) in keys.iter().enumerate() {\n    if key >= entries_cap {\n        return Err(GetDisjointMutError::IndexOutOfBounds);\n    }\n    match unsafe { &mut *entries_ptr.add(key) } {\n        Entry::Vacant(_) => return Err(GetDisjointMutError::IndexVacant),\n        Entry::Occupied(entry) => {\n            unsafe { res_ptr.add(i).write(entry) };\n        }\n    }\n}"", ""code_context"": ""use std::mem::MaybeUninit;\n\nenum Entry<T> {\n    Vacant(usize),\n    Occupied(T),\n}\n\n#[derive(Debug, Clone, PartialEq, Eq)]\nenum GetDisjointMutError {\n    IndexVacant,\n    IndexOutOfBounds,\n    OverlappingIndices,\n}\n\npub struct Slab<T> {\n    entries: Vec<Entry<T>>,\n    len: usize,\n    next: usize,\n}\n\nimpl<T> Slab<T> {\n    pub fn get_disjoint_mut<const N: usize>(&mut self, keys: [usize; N]) -> Result<[&mut T; N], GetDisjointMutError> {\n        // preceding checks omitted for brevity\n        let entries_ptr = self.entries.as_mut_ptr();\n        let entries_cap = self.entries.capacity();\n        let mut res = MaybeUninit::<[&mut T; N]>::uninit();\n        let res_ptr = res.as_mut_ptr() as *mut &mut T;\n        // loop body is the snippet above\n        for (i, &key) in keys.iter().enumerate() {\n            if key >= entries_cap {\n                return Err(GetDisjointMutError::IndexOutOfBounds);\n            }\n            match unsafe { &mut *entries_ptr.add(key) } {\n                Entry::Vacant(_) => return Err(GetDisjointMutError::IndexVacant),\n                Entry::Occupied(entry) => {\n                    unsafe { res_ptr.add(i).write(entry) };\n                }\n            }\n        }\n        // rest omitted\n        Ok(unsafe { res.assume_init() })\n    }\n}""}","{""commented_code"": ""for (i, &key) in keys.iter().enumerate() {\n    if key >= entries_cap {\n        return Err(GetDisjointMutError::IndexOutOfBounds);\n    }\n    // SAFETY: we made sure above that this key is in bounds.\n    match unsafe { &mut *entries_ptr.add(key) } {\n        Entry::Vacant(_) => return Err(GetDisjointMutError::IndexVacant),\n        Entry::Occupied(entry) => {\n            // SAFETY: `res` and `keys` both have N elements so `i` must be in bounds.\n            // We checked above that all selected `entry`s are distinct.\n            unsafe { res_ptr.add(i).write(entry) };\n        }\n    }\n}""}",comment_generation
async-stream,"{""title"": ""Generate a stream of even numbers up to a limit"", ""description"": ""A developer needs a stream that yields only the even numbers from 0 to a given inclusive limit. The stream will be used in a data‑processing pipeline where only even values are required."", ""code_context"": ""use async_stream::stream;\nuse futures_core::stream::Stream;""}","{""code"": ""fn even_numbers(limit: u32) -> impl futures_core::stream::Stream<Item = u32> {\n    async_stream::stream! {\n        for i in 0..=limit {\n            if i % 2 == 0 {\n                yield i;\n            }\n        }\n    }\n}""}",code_generation
async-stream,"{""title"": ""Filter and transform a stream of log lines"", ""description"": ""A developer wants to process a stream of log strings, keeping only those that start with a specific prefix and converting the retained lines to uppercase before yielding them downstream."", ""code_context"": ""use async_stream::stream;\nuse futures_util::stream::StreamExt;\nuse futures_util::pin_mut;""}","{""code"": ""fn filter_and_uppercase<S>(input: S, prefix: &str) -> impl futures_core::stream::Stream<Item = String>\nwhere\n    S: futures_core::stream::Stream<Item = String> + Unpin,\n{\n    async_stream::stream! {\n        pin_mut!(input);\n        while let Some(line) = input.next().await {\n            if line.starts_with(prefix) {\n                yield line.to_uppercase();\n            }\n        }\n    }\n}""}",code_generation
async-stream,"{""title"": ""Retry an asynchronous operation with a bounded number of attempts"", ""description"": ""A developer needs a stream that repeatedly invokes an async operation until it succeeds or a maximum number of retries is reached. Successful results are yielded, and the final error is propagated as a stream item using `try_stream!`."", ""code_context"": ""use async_stream::try_stream;\nuse std::time::Duration;\nuse tokio::time::sleep;""}","{""code"": ""fn retry_operation<F, Fut, T, E>(mut op: F, max_retries: usize) -> impl futures_core::stream::Stream<Item = Result<T, E>>\nwhere\n    F: FnMut() -> Fut,\n    Fut: std::future::Future<Output = Result<T, E>>, \n{\n    async_stream::try_stream! {\n        let mut attempts = 0;\n        loop {\n            match op().await {\n                Ok(v) => {\n                    yield v;\n                    break;\n                }\n                Err(e) => {\n                    attempts += 1;\n                    if attempts >= max_retries {\n                        Err(e)?;\n                    } else {\n                        tokio::time::sleep(std::time::Duration::from_millis(100)).await;\n                    }\n                }\n            }\n        }\n    }\n}""}",code_generation
async-stream,"{""title"": ""Merge two streams into a single interleaved stream"", ""description"": ""A developer wants to combine two independent streams so that each iteration yields a pair containing the next item from each stream (or `None` if a stream is exhausted). This is useful for synchronising data from two sources."", ""code_context"": ""use async_stream::stream;\nuse futures_util::stream::StreamExt;""}","{""code"": ""fn merge_streams<S1, S2>(mut stream1: S1, mut stream2: S2) -> impl futures_core::stream::Stream<Item = (Option<S1::Item>, Option<S2::Item>)>\nwhere\n    S1: futures_core::stream::Stream + Unpin,\n    S2: futures_core::stream::Stream + Unpin,\n{\n    async_stream::stream! {\n        loop {\n            let item1 = stream1.next().await;\n            let item2 = stream2.next().await;\n            if item1.is_none() && item2.is_none() {\n                break;\n            }\n            yield (item1, item2);\n        }\n    }\n}""}",code_generation
async-stream,"{""code_before"": ""fn poll_next(self: Pin<&mut Self>, cx: &mut Context<'_>) -> Poll<Option<Self::Item>> {\n        let me = self.project();\n\n        if *me.done {\n            return Poll::Ready(None);\n        }\n\n        let mut dst = None;\n        let res = {\n            let _enter = me.rx.enter(&mut dst);\n            me.generator.poll(cx)\n        };\n\n        *me.done = res.is_ready();\n\n        if dst.is_some() {\n            return Poll::Ready(dst.take());\n        }\n\n        if *me.done {\n            Poll::Ready(None)\n        } else {\n            Poll::Pending\n        }\n    }"", ""code_context"": ""use crate::yielder::Receiver;\nuse futures_core::{FusedStream, Stream};\nuse pin_project_lite::pin_project;\nuse std::future::Future;\nuse std::pin::Pin;\nuse std::task::{Context, Poll};\n\npin_project! {\n    #[derive(Debug)]\n    pub struct AsyncStream<T, U> {\n        rx: Receiver<T>,\n        done: bool,\n        #[pin]\n        generator: U,\n    }\n}\n\nimpl<T, U> AsyncStream<T, U> {\n    pub fn new(rx: Receiver<T>, generator: U) -> AsyncStream<T, U> {\n        AsyncStream { rx, done: false, generator }\n    }\n}\n\nimpl<T, U> FusedStream for AsyncStream<T, U>\nwhere\n    U: Future<Output = ()>,\n{\n    fn is_terminated(&self) -> bool {\n        self.done\n    }\n}\n\nimpl<T, U> Stream for AsyncStream<T, U>\nwhere\n    U: Future<Output = ()>,\n{\n    type Item = T;\n}""}","{""rationale"": ""Replaces the series of if/else checks with a match on `dst`, making the control flow clearer and more idiomatic. This reduces boilerplate and improves readability while preserving the original behavior."", ""code_after"": ""fn poll_next(self: Pin<&mut Self>, cx: &mut Context<'_>) -> Poll<Option<Self::Item>> {\n        let me = self.project();\n\n        if *me.done {\n            return Poll::Ready(None);\n        }\n\n        let mut dst = None;\n        let res = {\n            let _enter = me.rx.enter(&mut dst);\n            me.generator.poll(cx)\n        };\n\n        *me.done = res.is_ready();\n\n        match dst {\n            Some(value) => Poll::Ready(Some(value)),\n            None => {\n                if *me.done {\n                    Poll::Ready(None)\n                } else {\n                    Poll::Pending\n                }\n            }\n        }\n    }""}",code_refactoring
async-stream,"{""code_before"": ""#[tokio::test]\nasync fn test() {\n    let s = stream! {\n        yield \""hello\"";\n        yield \""world\"";\n    };\n    let s = stream! {\n        for await x in s {\n            yield x.to_owned() + \""!\"";\n        }\n    };\n    let values: Vec<_> = s.collect().await;\n    assert_eq!(2, values.len());\n    assert_eq!(\""hello\"", values[0]);\n    assert_eq!(\""world\"", values[1]);\n}"", ""code_context"": ""use async_stream::stream;\nuse futures_util::stream::StreamExt;\nuse tokio::test;""}","{""rationale"": ""Uses the iterator adapter `map` instead of a nested `for await` stream, resulting in a more concise and idiomatic transformation pipeline while keeping the same semantics."", ""code_after"": ""#[tokio::test]\nasync fn test() {\n    let s = stream! {\n        yield \""hello\"";\n        yield \""world\"";\n    };\n    let transformed = s.map(|x| x.to_owned() + \""!\"");\n    let values: Vec<_> = transformed.collect().await;\n    assert_eq!(2, values.len());\n    assert_eq!(\""hello!\"", values[0]);\n    assert_eq!(\""world!\"", values[1]);\n}""}",code_refactoring
async-stream,"{""code_before"": ""use async_stream::stream;\nuse futures_util::pin_mut;\nuse futures_util::stream::StreamExt;\nuse tokio::net::TcpListener;\n\n#[tokio::main]\nasync fn main() {\n    let listener = TcpListener::bind(\""127.0.0.1:0\"").await.unwrap();\n\n    let incoming = stream! {\n        loop {\n            let (socket, _) = listener.accept().await.unwrap();\n            yield socket;\n        }\n    };\n    pin_mut!(incoming);\n\n    while let Some(v) = incoming.next().await {\n        println!(\""handle = {:?}\"", v);\n    }\n}"", ""code_context"": ""use async_stream::stream;\nuse futures_util::pin_mut;\nuse futures_util::stream::StreamExt;\nuse tokio::net::TcpListener;""}","{""rationale"": ""Replaces the manual `stream!` construction with the built‑in `TcpListener::incoming()` iterator, removing unnecessary macro usage and simplifying the code while preserving functionality."", ""code_after"": ""use async_stream::stream;\nuse futures_util::pin_mut;\nuse futures_util::stream::StreamExt;\nuse tokio::net::TcpListener;\n\n#[tokio::main]\nasync fn main() {\n    let listener = TcpListener::bind(\""127.0.0.1:0\"").await.unwrap();\n\n    let incoming = listener.incoming();\n    pin_mut!(incoming);\n\n    while let Some(v) = incoming.next().await {\n        println!(\""handle = {:?}\"", v);\n    }\n}""}",code_refactoring
ansi_term,"{""code"": ""let base = if light_bg { Colour::Black } else { Colour::White };"", ""code_context"": ""pub enum Colour {\n    Black,\n    Red,\n    Green,\n    Yellow,\n    Blue,\n    Purple,\n    Cyan,\n    White,\n    Fixed(u8),\n    RGB(u8, u8, u8),\n}\n\npub struct Style {\n    pub foreground: Option<Colour>,\n    pub background: Option<Colour>,\n    pub is_bold: bool,\n    pub is_dimmed: bool,\n    pub is_italic: bool,\n    pub is_underline: bool,\n    pub is_blink: bool,\n    pub is_reverse: bool,\n    pub is_hidden: bool,\n    pub is_strikethrough: bool,\n}\n\nimpl Colour {\n    pub fn on(self, background: Colour) -> Style {\n        Style { foreground: Some(self), background: Some(background), .. Style::default() }\n    }\n}""}","{""next_api_call"": ""let style = base.on(Colour::Fixed(c));""}",api_usage_prediction
ansi_term,"{""code"": ""let mut written_anything = false;"", ""code_context"": ""pub struct Style {\n    pub foreground: Option<Colour>,\n    pub background: Option<Colour>,\n    pub is_bold: bool,\n    pub is_dimmed: bool,\n    pub is_italic: bool,\n    pub is_underline: bool,\n    pub is_blink: bool,\n    pub is_reverse: bool,\n    pub is_hidden: bool,\n    pub is_strikethrough: bool,\n}""}","{""next_api_call"": ""let mut write_char = |c| { if written_anything { write!(f, \"";\"")?; } written_anything = true; write!(f, \""{}\"", c)?; Ok(()) };""}",api_usage_prediction
ansi_term,"{""code"": ""let first = match self.0.first() { None => return Ok(()), Some(f) => f, };"", ""code_context"": ""use std::borrow::Cow;\nuse std::fmt;\n\npub struct Style {\n    pub foreground: Option<Colour>,\n    pub background: Option<Colour>,\n    pub is_bold: bool,\n    pub is_dimmed: bool,\n    pub is_italic: bool,\n    pub is_underline: bool,\n    pub is_blink: bool,\n    pub is_reverse: bool,\n    pub is_hidden: bool,\n    pub is_strikethrough: bool,\n}\n\npub struct ANSIGenericString<'a, S: 'a + ToOwned + ?Sized>\nwhere <S as ToOwned>::Owned: fmt::Debug {\n    style: Style,\n    string: Cow<'a, S>,\n}\n\npub struct ANSIGenericStrings<'a, S: 'a + ToOwned + ?Sized>\n    (pub &'a [ANSIGenericString<'a, S>])\n    where <S as ToOwned>::Owned: fmt::Debug, S: PartialEq;""}","{""next_api_call"": ""write!(w, \""{}\"", first.style.prefix())?;""}",api_usage_prediction
convert_case,"{""query"": ""How can I convert a camelCase string to snake_case using the convert_case crate?"", ""code_context"": null}","{""code_snippet"": ""use convert_case::{Case, Casing};\n\nfn main() {\n    let camel = \""myVariableName\"";\n    let snake = camel.to_case(Case::Snake);\n    println!(\""{}\"", snake);\n}""}",code_search
convert_case,"{""query"": ""How do I define a custom case that splits on periods and uses a lowercase pattern?"", ""code_context"": null}","{""code_snippet"": ""use convert_case::{Case, Casing, Boundary, pattern};\n\nfn main() {\n    let dot_case = Case::Custom {\n        boundaries: &[Boundary::from_delim(\"".\"")],\n        pattern: pattern::lowercase,\n        delim: \"".\"",\n    };\n    let input = \""My.Custom.Case\"";\n    let result = input.to_case(dot_case);\n    println!(\""{}\"", result);\n}""}",code_search
convert_case,"{""query"": ""How can I remove digit boundaries when converting a string with numbers to snake_case?"", ""code_context"": null}","{""code_snippet"": ""use convert_case::{Case, Casing, Boundary};\n\nfn main() {\n    let s = \""scale2DVersion3\"";\n    let snake = s\n        .from_case(Case::Camel)\n        .without_boundaries(&[Boundary::DIGIT_UPPER, Boundary::DIGIT_LOWER])\n        .to_case(Case::Snake);\n    println!(\""{}\"", snake);\n}""}",code_search
convert_case,"{""query"": ""How do I use the Converter struct to convert a string with custom boundaries and a capital pattern?"", ""code_context"": null}","{""code_snippet"": ""use convert_case::{Boundary, Converter, pattern};\n\nfn main() {\n    let conv = Converter::new()\n        .set_boundaries(&[Boundary::UNDERSCORE, Boundary::LOWER_UPPER])\n        .set_pattern(pattern::capital)\n        .set_delim(\"" \"");\n    let result = conv.convert(\""my_customString\"");\n    println!(\""{}\"", result);\n}""}",code_search
convert_case,"{""query"": ""How can I convert a hyphenated string to Title case while preserving the hyphens?"", ""code_context"": null}","{""code_snippet"": ""use convert_case::{Case, Casing};\n\nfn main() {\n    let s = \""my-hyphenated-string\"";\n    let title = s.from_case(Case::Kebab).to_case(Case::Title);\n    println!(\""{}\"", title);\n}""}",code_search
tap,"{""title"": ""Logging and validating a configuration object"", ""description"": ""A developer needs to log the configuration object before validating it, ensuring that all fields are properly set. They want to perform these actions in a single expression without intermediate variables."", ""code_context"": ""use tap::prelude::*;\n\nstruct Config {\n    field1: String,\n    field2: i32,\n}\n\nimpl Config {\n    fn new() -> Self {\n        Config {\n            field1: \""default\"".to_string(),\n            field2: 0,\n        }\n    }\n\n    fn validate(&self) -> bool {\n        !self.field1.is_empty()\n    }\n}\n\nfn log_config(config: &Config) {\n    println!(\""Config: field1 = {}, field2 = {}\"", config.field1, config.field2);\n}""}","{""code"": ""let config = Config::new().tap(|c| log_config(c)).validate();""}",code_generation
